id	word	extended word	transformed	label
6710958	renewal	e renewal	l lllllll	False
6710958	(turnover)	l (turnover)	l (llllllll)	False
10671487	microsomal	f microsomal	l llllllllll	False
6710958	pulse-labeled	e pulse-labeled	l lllll-lllllll	False
1585214	(to	e (to	l (ll	False
9575217	9,	e 9,	l d,	False
6710958	62%),	d 62%),	l dd%),	False
10671517	microsomes,	d microsomes,	l llllllllll,	False
6710958	low-fatty	e low-fatty	l lll-lllll	False
6710958	high-fatty	d high-fatty	l llll-lllll	False
83830	diets.	h diets.	l lllll.	False
6710958	14C-glycerin	h 14C-glycerin	l ddU-llllllll	False
6710958	3H-palmitate	y 3H-palmitate	l dU-lllllllll	False
6710958	rose.	y rose.	l llll.	False
18176205	inadequate	y inadequate	l llllllllll	False
6710958	food,	h food,	l llll,	False
6710958	reutilization	e reutilization	l lllllllllllll	False
8062391	(up	t (up	l (ll	False
6233930	days),	1 days),	d llll),	False
9931460	rule	e rule	l llll	False
10191259	acyl	y acyl	l llll	False
2580891	anti-I-Ak	, anti-I-Ak	, llll-U-Ul	False
2580891	(AB)	y (AB)	l (UU)	False
2580891	H-2k	s H-2k	l U-dl	False
2580891	abrogation	d abrogation	l llllllllll	False
2580891	(APC)	l (APC)	l (UUU)	True
2580891	antigen-primed	n antigen-primed	l lllllll-llllll	False
2580891	alloantigen-specific	r alloantigen-specific	l lllllllllll-llllllll	False
6242882	Spleen	. Spleen	. Ulllll	False
2580891	anti-I-A-treated	n anti-I-A-treated	l llll-U-U-lllllll	False
3876444	antigen-specific	t antigen-specific	l lllllll-llllllll	False
10644717	nonspecific	a nonspecific	l lllllllllll	False
2580891	carry-over	d carry-over	l lllll-llll	False
10510403	Ab	e Ab	l Ul	False
2580891	(H-2b	d (H-2b	l (U-dl	False
2580891	H-2k)F1	X H-2k)F1	U U-dl)Ud	False
2580891	APC	f APC	l UUU	True
2580891	I-A	f I-A	l U-U	False
2580891	I-Ak-restricted	r I-Ak-restricted	l U-Ul-llllllllll	False
2580891	I-AekE	r I-AekE	l U-UllU	True
2580891	k-restricted	a k-restricted	l l-llllllllll	False
17043530	FACS	y FACS	l UUUU	True
2580891	anti-I-Ak-treated	m anti-I-Ak-treated	l llll-U-Ul-lllllll	False
10551889	Ia	e Ia	l Ul	False
1579856	I-E	, I-E	, U-U	False
2580891	determined),	E determined),	U llllllllll),	False
2580891	IgM-bearing	f IgM-bearing	l UlU-lllllll	False
10348742	unaffected.	s unaffected.	l llllllllll.	False
1754480	reappearance	e reappearance	l llllllllllll	False
10318933	(as	d (as	l (ll	False
10760467	behave	o behave	l llllll	False
2580891	anti-I-A	h anti-I-A	l llll-U-U	False
2262763	interpret	y interpret	l lllllllll	False
10510403	temporarily	I temporarily	U lllllllllll	False
2580891	co-modulation	h co-modulation	l ll-llllllllll	False
2580891	Ia-bearing	l Ia-bearing	l Ul-lllllll	False
2580891	incompetent	m incompetent	l lllllllllll	False
10207085	APC.	r APC.	l UUU.	True
2580891	nonresponsiveness	l nonresponsiveness	l lllllllllllllllll	False
8921944	primed	L primed	U llllll	False
7350170	chlorophyll	d chlorophyll	l lllllllllll	False
7350170	a/b	l a/b	l l/l	False
7350170	light-harvesting	b light-harvesting	l lllll-llllllllll	False
7350170	(chl	x (chl	l (lll	False
7350170	LHC;	b LHC;	l UUU;	True
7350170	chl	e chl	l lll	False
7350170	1.2)	o 1.2)	l d.d)	False
7350170	Triton-solubilized	m Triton-solubilized	l Ulllll-lllllllllll	False
7350170	chloroplast	d chloroplast	l lllllllllll	False
7350170	pea	f pea	l lll	False
16657007	barley	d barley	l llllll	False
7350170	Burke	f Burke	l Ullll	False
7350170	(1978,	. (1978,	. (dddd,	False
7350170	Arch.	, Arch.	, Ulll.	False
7350170	187:	. 187:	. ddd:	False
7350170	252--263).	: 252--263).	: ddd--ddd).	False
7350170	cation-precipitated	e cation-precipitated	l llllll-llllllllllll	False
7350170	LHC	b LHC	l UUU	True
7350170	peas	m peas	l llll	False
7350170	23-	e 23-	l dd-	False
7350170	28-kdalton	o 28-kdalton	l dd-lllllll	False
7350170	re-electrophoresed	m re-electrophoresed	l ll-lllllllllllllll	False
7350170	CPII	d CPII	l UUUU	True
7350170	CPII*	d CPII*	l UUUU*	True
8423996	bands.	c bands.	l lllll.	False
6961904	freeze-fracture	d freeze-fracture	l llllll-llllllll	False
7350170	replicas,	e replicas,	l llllllll,	False
7350170	semicrystalline	a semicrystalline	l lllllllllllllll	False
12008957	aggregate	t aggregate	l lllllllll	False
11084341	sheets	e sheets	l llllll	False
1651173	spaced	A spaced	U llllll	False
10401006	granules.	c granules.	l llllllll.	False
17905041	dialysis,	f dialysis,	l llllllll,	False
14755728	break	A break	U lllll	False
7350170	substructure.	r substructure.	l llllllllllll.	False
7350170	resolubilized	e resolubilized	l lllllllllllll	False
14609091	1.5%	t 1.5%	l d.d%	False
10764818	Triton	r Triton	l Ulllll	False
10764818	X-100,	n X-100,	l U-ddd,	False
10421373	reconstituted	e reconstituted	l lllllllllllll	False
10801841	soybean	, soybean	, lllllll	False
7350170	lecithin	n lecithin	l llllllll	False
7350170	liposomes.	n liposomes.	l lllllllll.	False
7350170	Freeze-fracture	. Freeze-fracture	. Ulllll-llllllll	False
7350170	micrographs	e micrographs	l lllllllllll	False
10753822	suspended	f suspended	l lllllllll	False
10580157	dispersed	e dispersed	l lllllllll	False
7350170	80-A	y 80-A	l dd-U	False
7350170	concave	h concave	l lllllll	False
10802664	convex	d convex	l llllll	False
10051328	fracture	d fracture	l llllllll	False
10072769	faces	s faces	l lllll	False
2474581	crystalline	e crystalline	l lllllllllll	False
10749921	solubilized	e solubilized	l lllllllllll	False
7350170	sheets.	s sheets.	l llllll.	False
3702675	particles,	) particles,	) lllllllll,	False
7350170	aggregate,	C aggregate,	U lllllllll,	False
10446167	mol	2 mol	d lll	False
10484773	wt	e wt	l ll	True
7350170	kdalton	0 kdalton	d lllllll	False
7350170	LHC.	b LHC.	l UUU.	True
7350170	Deep-etching	. Deep-etching	. Ulll-lllllll	False
7350170	negative-staining	d negative-staining	l llllllll-llllllll	False
7495788	bilayer	d bilayer	l lllllll	False
7350170	MgCl2	M MgCl2	U UlUld	False
10506186	cations,	f cations,	l lllllll,	False
7350170	stacks.	e stacks.	l llllll.	False
7350170	adhering	e adhering	l llllllll	False
10749877	regions.	n regions.	l lllllll.	False
10624965	precisely	s precisely	l lllllllll	False
7350170	aligned.	y aligned.	l lllllll.	False
7350170	aupport	o aupport	l lllllll	False
10800960	hydrophobic	h hydrophobic	l lllllllllll	False
10788320	interactions,	n interactions,	l llllllllllll,	False
10802655	neutralize	, neutralize	, llllllllll	False
4698217	charges	y charges	l lllllll	False
1887506	objectively	o objectively	l lllllllllll	False
15706513	classify	o classify	l llllllll	False
10926978	noninvasive	a noninvasive	l lllllllllll	False
11307263	ultrasonic	e ultrasonic	l llllllllll	False
10338214	duplex	e duplex	l llllll	False
10349621	scanning.	e scanning.	l llllllll.	False
1887506	analyzes	d analyzes	l llllllll	False
1887506	spectrograms	r spectrograms	l llllllllllll	False
11559748	classifies	e classifies	l llllllllll	False
1887506	(0-19%,	n (0-19%,	l (d-dd%,	False
1887506	20-49%	, 20-49%	, dd-dd%	False
1887506	50-99%).	d 50-99%).	l dd-dd%).	False
1887506	systole,	k systole,	l lllllll,	False
1887506	broadening	l broadening	l llllllllll	False
10787416	amplitudes	t amplitudes	l llllllllll	False
1887506	spectrogram	r spectrogram	l lllllllllll	False
9479505	379	f 379	l ddd	False
1887506	Bayes	e Bayes	l Ullll	False
1887506	two-node	a two-node	l lll-llll	False
10781587	83%	e 83%	l dd%	False
1887506	(Kappa	% (Kappa	% (Ullll	False
1887506	0.42)	= 0.42)	= d.dd)	False
9473517	81%	s 81%	l dd%	False
1887506	0.35)	= 0.35)	= d.dd)	False
1887506	biplane	l biplane	l lllllll	False
1887506	arteriography.	t arteriography.	l lllllllllllll.	False
1887506	performances,	e performances,	l llllllllllll,	False
9861351	19%	f 19%	l dd%	False
1887506	category,	n category,	l llllllll,	False
1887506	technologist	e technologist	l llllllllllll	False
1887506	(accuracy	t (accuracy	l (llllllll	False
1887506	0.33),	= 0.33),	= d.dd),	False
3142681	interpretation	e interpretation	l llllllllllllll	False
1887506	spectrograms.	r spectrograms.	l llllllllllll.	False
1887506	hemodynamically	e hemodynamically	l lllllllllllllll	False
1887506	(50-99%	s (50-99%	l (dd-dd%	False
1887506	lesions),	% lesions),	% lllllll),	False
1887506	99%,	d 99%,	l dd%,	False
6977636	scheme	n scheme	l llllll	False
1887506	98%,	d 98%,	l dd%,	False
16192138	classifying	, classifying	, lllllllllll	False
17212842	Bangladesh	e Bangladesh	l Ulllllllll	False
11447600	Integrated	f Integrated	l Ulllllllll	False
11297390	Nutritional	d Nutritional	l Ullllllllll	False
17212842	(BINP)	m (BINP)	l (UUUU)	True
17212842	supplemented,	y supplemented,	l llllllllllll,	False
11054547	supplementation	s supplementation	l lllllllllllllll	False
17212842	stipulated	e stipulated	l llllllllll	False
10788493	exit	s exit	l llll	False
9478163	programme	l programme	l lllllllll	False
17395177	6-12	d 6-12	l d-dd	False
17212842	gain.	t gain.	l llll.	False
17212842	Mallickbari	: Mallickbari	: Ullllllllll	False
17212842	Union,	i Union,	l Ullll,	False
17212842	Bhaluka,	, Bhaluka,	, Ullllll,	False
12600761	km	5 km	d ll	False
17212842	north	m north	l lllll	False
17212842	Dhaka,	f Dhaka,	l Ullll,	False
17212842	Bangladesh.	, Bangladesh.	, Ulllllllll.	False
17212842	PARTICIPANTS:	. PARTICIPANTS:	. UUUUUUUUUUUU:	False
17212842	twenty-six	d twenty-six	l llllll-lll	False
17212842	526	e 526	l ddd	False
10548734	368	f 368	l ddd	False
17212842	BINP	n BINP	l UUUU	True
10915866	111	, 111	, ddd	False
10235266	so,	g so,	l ll,	False
7509806	supplementation.	n supplementation.	l lllllllllllllll.	False
17212842	(52.8%)	f (52.8%)	l (dd.d%)	False
2032912	exited	y exited	l llllll	False
17212842	requisite	e requisite	l lllllllll	False
8706133	correctly	o correctly	l lllllllll	False
17212842	non-supplemented,	y non-supplemented,	l lll-llllllllllll,	False
11731976	supplemented	n supplemented	l llllllllllll	False
17212842	non-supplemented.	y non-supplemented.	l lll-llllllllllll.	False
8322810	controls;	o controls;	l llllllll;	False
17212842	non-supplemented	y non-supplemented	l lll-llllllllllll	False
3601738	infants.	l infants.	l lllllll.	False
17212842	faltering	h faltering	l lllllllll	False
17212842	programmatic	s programmatic	l llllllllllll	False
3922502	supplement	o supplement	l llllllllll	False
5673446	noncerebral	c noncerebral	l lllllllllll	False
5673446	Gaucher's	l Gaucher's	l Ullllll'l	False
11061694	Giant	. Giant	. Ullll	False
5673446	metachromatic	g metachromatic	l lllllllllllll	False
11897791	carriers	l carriers	l llllllll	False
17552315	compares	m compares	l llllllll	False
17878947	reason,	s reason,	l llllll,	False
8966384	judicious	a judicious	l lllllllll	False
8966384	understands	, understands	, lllllllllll	False
8966384	meaning	e meaning	l lllllll	False
8966384	discriminative	y discriminative	l llllllllllllll	False
8966384	reading.	l reading.	l lllllll.	False
8966384	P-value,	e P-value,	l U-lllll,	False
8966384	treat.	o treat.	l lllll.	False
8966384	examples,	l examples,	l llllllll,	False
10635387	mistakes	y mistakes	l llllllll	False
1613740	armamentarium,	r armamentarium,	l lllllllllllll,	False
10545950	arthritis	d arthritis	l lllllllll	False
1613740	pyramid	l pyramid	l lllllll	False
4094659	initial,	n initial,	l lllllll,	False
1613740	progresses.	e progresses.	l llllllllll.	False
1613740	step-down	e step-down	l llll-llll	False
10773092	alternative,	n alternative,	l lllllllllll,	False
10805771	favors	y favors	l llllll	False
1613740	longterm	e longterm	l llllllll	False
2222536	antirheumatic	g antirheumatic	l lllllllllllll	False
1613740	(DMARD)	s (DMARD)	l (UUUUU)	True
1613740	DMARD	c DMARD	l UUUUU	True
17251009	Cytochrome	. Cytochrome	. Ulllllllll	False
8486631	(CYP)	0 (CYP)	d (UUU)	True
9190854	imipramine	f imipramine	l llllllllll	False
9190854	(IMI)	e (IMI)	l (UUU)	True
9190854	reappraised	s reappraised	l lllllllllll	False
10452915	microsomes	l microsomes	l llllllllll	False
9190854	phenotyped	s phenotyped	l llllllllll	False
9190854	S-mephenytoin	. S-mephenytoin	. U-lllllllllll	False
9190854	4'-hydroxylation	n 4'-hydroxylation	l d'-lllllllllllll	False
17251009	CYP	g CYP	l UUU	True
10725373	isoforms.	A isoforms.	U llllllll.	False
11084341	Individual	. Individual	. Ulllllllll	False
9190854	Eadie-Hoffstee	l Eadie-Hoffstee	l Ullll-Ulllllll	False
12930836	plots	e plots	l lllll	False
9190854	IMI	n IMI	l UUU	True
3449381	N-demethylation	s N-demethylation	l U-lllllllllllll	False
9190854	2-hydroxylation	e 2-hydroxylation	l d-lllllllllllll	False
2103635	monophasic	, monophasic	, llllllllll	False
9190854	metabolizer	e metabolizer	l lllllllllll	False
9190854	(PM)	r (PM)	l (UU)	False
14738863	livers,	n livers,	l llllll,	False
9190854	2-hydroxylation)	n 2-hydroxylation)	l d-lllllllllllll)	False
9190854	(EM)	r (EM)	l (UU)	False
8661345	livers.	d livers.	l llllll.	False
9190854	CYP-selective	f CYP-selective	l UUU-lllllllll	False
9190854	inhibitor/substrate	e inhibitor/substrate	l lllllllll/lllllllll	False
9894049	PM	6 PM	d UU	True
9190854	EM	e EM	l UU	True
10477285	livers	g livers	l llllll	False
10545594	discernible	y discernible	l lllllllllll	False
9190854	Furafylline	. Furafylline	. Ullllllllll	False
9190854	Quinidine	. Quinidine	. Ullllllll	False
9190854	CYPs,	n CYPs,	l UUUl,	True
9190854	CYP2C19,	, CYP2C19,	, UUUdUdd,	True
9190854	2C18,	, 2C18,	, dUdd,	False
9190854	2D6,	, 2D6,	, dUd,	False
9190854	1A2,	, 1A2,	, dUd,	False
9190854	3A4	d 3A4	l dUd	False
9190854	2B6	d 2B6	l dUd	False
10777568	rank	e rank	l llll	False
10775527	catalyzed	e catalyzed	l lllllllll	False
9190854	N-demethylation,	I N-demethylation,	U U-lllllllllllll,	False
9190854	CYP2D6,	s CYP2D6,	l UUUdUd,	True
9190854	2C19,	, 2C19,	, dUdd,	False
9190854	2C18	, 2C18	, dUdd	False
9190854	2-hydroxylation.	e 2-hydroxylation.	l d-lllllllllllll.	False
10491199	Km	a Km	l Ul	False
9190854	CYP2C19	y CYP2C19	l UUUdUdd	True
9190854	1A2	d 1A2	l dUd	False
15880322	approximated	e approximated	l llllllllllll	False
9190854	high-	e high-	l llll-	False
8204608	low-affinity	e low-affinity	l lll-llllllll	False
9190854	2-hydroxylation,	d 2-hydroxylation,	l d-lllllllllllll,	False
9190854	CYP2D6	y CYP2D6	l UUUdUd	True
9190854	2C19	d 2C19	l dUdd	False
10206644	microsomes.	e microsomes.	l llllllllll.	False
9190854	near-therapeutic	e near-therapeutic	l llll-lllllllllll	False
11367762	CYP1A2	y CYP1A2	l UUUdUd	True
9190854	2D6	d 2D6	l dUd	False
9190854	conclusion.	s conclusion.	l llllllllll.	False
14754470	early-stage	h early-stage	l lllll-lllll	False
14754470	anthracyclines	h anthracyclines	l llllllllllllll	False
10675891	recently,	e recently,	l llllllll,	False
14754470	taxanes	, taxanes	, lllllll	False
11196645	efficacious	f efficacious	l lllllllllll	False
12930022	regimens.	t regimens.	l llllllll.	False
10101292	progress,	n progress,	l llllllll,	False
18060935	improvement.	l improvement.	l lllllllllll.	False
10781601	strategy,	g strategy,	l llllllll,	False
17568204	promise.	w promise.	l lllllll.	False
14754470	appears,	t appears,	l lllllll,	False
14754470	nonetheless,	, nonetheless,	, lllllllllll,	False
6233930	schedule	l schedule	l llllllll	False
14754470	Gemcitabine	. Gemcitabine	. Ullllllllll	False
10419538	antitumor	w antitumor	l lllllllll	False
10383463	doublet	a doublet	l lllllll	False
14754470	triplet).	a triplet).	l lllllll).	False
17786181	gemcitabine	d gemcitabine	l lllllllllll	False
14754470	taxanes.	r taxanes.	l lllllll.	False
2729005	reasonable	a reasonable	l llllllllll	False
10644454	profile,	n profile,	l lllllll,	False
14754470	neoadjuvant	d neoadjuvant	l lllllllllll	False
2005554	planned	g planned	l lllllll	False
10727396	(either	s (either	l (llllll	False
14754470	combination)	n combination)	l lllllllllll)	False
14754470	anthracycline/taxane	o anthracycline/taxane	l lllllllllllll/llllll	False
14754470	hopefully	l hopefully	l lllllllll	False
3369461	future.	e future.	l llllll.	False
9575392	Insulin-dependent	. Insulin-dependent	. Ullllll-lllllllll	False
9575392	(IDDM)	c (IDDM)	l (UUUU)	True
10742096	end-stage	o end-stage	l lll-lllll	False
11050005	prognosis.	r prognosis.	l lllllllll.	False
9575392	IDDM	d IDDM	l UUUU	True
1698571	60%.	y 60%.	l dd%.	False
9575392	infarctions,	l infarctions,	l lllllllllll,	False
11933986	Twenty-one	: Twenty-one	: Ulllll-lll	False
10438512	Overall	. Overall	. Ullllll	False
9575392	80%,	s 80%,	l dd%,	False
9575392	73%,	, 73%,	, dd%,	False
10521424	66%	d 66%	l dd%	False
9575392	yr.	4 yr.	d ll.	False
8208189	morbidity,	r morbidity,	l lllllllll,	False
9575392	Appropriately	. Appropriately	. Ullllllllllll	False
9575392	counseled	y counseled	l lllllllll	False
18060935	revascularization	t revascularization	l lllllllllllllllll	False
10739088	canine	y canine	l llllll	False
1383990	situ,	n situ,	l llll,	False
1383990	idioventricular	g idioventricular	l lllllllllllllll	False
10632589	rhythms	n rhythms	l lllllll	False
10802655	arising	s arising	l lllllll	False
9215231	atrioventricular	r atrioventricular	l llllllllllllllll	False
9215231	(AV)	r (AV)	l (UU)	False
1383990	tachycardias	r tachycardias	l llllllllllll	False
1383990	RSG	y RSG	l UUU	True
1383990	LSG	r LSG	l UUU	True
1383990	Isochronal	. Isochronal	. Ulllllllll	False
1383990	116-127	m 116-127	l ddd-ddd	False
1383990	electrograms	r electrograms	l llllllllllll	False
1383990	epicardium	r epicardium	l llllllllll	False
10783265	open	n open	l llll	False
10783	anesthetized	n anesthetized	l llllllllllll	False
10790141	dogs.	r dogs.	l llll.	False
1383990	plunge	h plunge	l llllll	False
1383990	endocardial	d endocardial	l lllllllllll	False
1383990	epicardial	l epicardial	l llllllllll	False
11452620	breakthrough	e breakthrough	l llllllllllll	False
1383990	Intracardiac	. Intracardiac	. Ulllllllllll	False
15184369	recordings	e recordings	l llllllllll	False
1383990	His-Purkinje	l His-Purkinje	l Ull-Ulllllll	False
116569	catheters.	l catheters.	l lllllllll.	False
17053265	rhythm,	c rhythm,	l llllll,	False
9215231	AV	h AV	l UU	True
1383990	injecting	y injecting	l lllllllll	False
10801778	spontaneously	f spontaneously	l lllllllllllll	False
7575832	beats/min	0 beats/min	d lllll/lll	False
1383990	SD,	- SD,	- UU,	False
1383990	25).	= 25).	= dd).	False
1383990	rhythms,	r rhythms,	l lllllll,	False
1383990	breakthrough,	l breakthrough,	l llllllllllll,	False
1383990	paraseptal	r paraseptal	l llllllllll	False
1383990	antero-apical	, antero-apical	, llllll-llllll	False
6637528	ventricle,	t ventricle,	l lllllllll,	False
1383990	postero-apical	r postero-apical	l lllllll-llllll	False
2697956	ventricle.	t ventricle.	l lllllllll.	False
1383990	subendocardial	e subendocardial	l llllllllllllll	False
1383990	lasted	s lasted	l llllll	False
1383990	40).	= 40).	= dd).	False
1383990	Idioventricular	. Idioventricular	. Ullllllllllllll	False
1383990	overdrive	d overdrive	l lllllllll	False
1383990	pacing	l pacing	l llllll	False
1383990	(intermittent	g (intermittent	l (llllllllllll	False
1383990	trains	t trains	l llllll	False
11840224	beats	3 beats	d lllll	False
1383990	decremental	h decremental	l lllllllllll	False
1383990	msec)	0 msec)	d llll)	False
1383990	10.1-15.2	f 10.1-15.2	l dd.d-dd.d	False
3434497	Right	. Right	. Ullll	False
1383990	stellate	t stellate	l llllllll	False
10201375	52	y 52	l dd	False
1383990	beats/min,	5 beats/min,	d lllll/lll,	False
1383990	28)	= 28)	= dd)	False
1383990	(189	s (189	l (ddd	False
1383990	27,	= 27,	= dd,	False
10219239	fibrillation	r fibrillation	l llllllllllll	False
8240039	tachycardia	d tachycardia	l lllllllllll	False
1383990	tachycardias,	r tachycardias,	l llllllllllll,	False
1383990	postero-lateral	e postero-lateral	l lllllll-lllllll	False
2801527	(103	s (103	l (ddd	False
1383990	beats/min)	9 beats/min)	d lllll/lll)	False
11076072	excitation	h excitation	l llllllllll	False
1383990	(360-280	s (360-280	l (ddd-ddd	False
3677106	infusion.	h infusion.	l llllllll.	False
11555636	localizations	e localizations	l lllllllllllll	False
10625552	myocardium.	r myocardium.	l llllllllll.	False
9247041	Bovine	. Bovine	. Ulllll	False
17265888	cysticercosis	e cysticercosis	l lllllllllllll	False
17265888	zoonosis	a zoonosis	l llllllll	False
17265888	(cysticercus)	e (cysticercus)	l (lllllllllll)	False
17265888	tapeworm	n tapeworm	l llllllll	False
17265888	saginata.	a saginata.	l llllllll.	False
12785403	Infected	: Infected	: Ulllllll	False
10490654	issue	t issue	l lllll	False
10383933	besides	, besides	, lllllll	False
10607832	Humans	. Humans	. Ulllll	False
15096576	get	o get	l lll	False
17265888	eating	y eating	l llllll	False
12595927	raw	a raw	l lll	False
17265888	undercooked	r undercooked	l lllllllllll	False
17265888	meat	l meat	l llll	False
17265888	cysticerci.	e cysticerci.	l llllllllll.	False
17265888	bovines	f bovines	l lllllll	False
1595721	implemented	s implemented	l lllllllllll	False
10783391	humans,	n humans,	l llllll,	False
17265888	objectivity.	d objectivity.	l lllllllllll.	False
17265888	underestimate	y underestimate	l lllllllllllll	False
10672042	10.	e 10.	l dd.	False
17265888	inspector	t inspector	l lllllllll	False
17265888	inspector's	t inspector's	l lllllllll'l	False
17265888	Hereto,	. Hereto,	. Ulllll,	False
17265888	saginata	. saginata	. llllllll	False
3198757	dead	% dead	% llll	False
898441	cysts,	l cysts,	l lllll,	False
8303447	73%.	s 73%.	l dd%.	False
17265888	interpretation,	e interpretation,	l llllllllllllll,	False
17265888	cysticercosis.	e cysticercosis.	l lllllllllllll.	False
16669314	kilns	e kilns	l lllll	False
16669314	Lucknow	n Lucknow	l Ullllll	False
14719861	hazards	r hazards	l lllllll	False
16669314	posed	s posed	l lllll	False
16669314	brick	y brick	l lllll	False
12009968	industry.	d industry.	l llllllll.	False
1417932	SPM	e SPM	l UUU	True
16669314	RSPM	d RSPM	l UUUU	True
16669314	silica	l silica	l llllll	False
16669314	soil,	n soil,	l llll,	False
10428971	temperature,	e temperature,	l lllllllllll,	False
12778562	humidity	h humidity	l llllllll	False
15208635	noise	e noise	l lllll	False
16669314	Information's	. Information's	. Ullllllllll'l	False
16669314	kiln,	r kiln,	l llll,	False
9894049	fuel	y fuel	l llll	False
8237526	sources	h sources	l lllllll	False
3343113	collected.	e collected.	l lllllllll.	False
16669314	18.18	. 18.18	. dd.dd	False
16669314	chimneys	l chimneys	l llllllll	False
14641867	height.	y height.	l llllll.	False
16669314	1.89	y 1.89	l d.dd	False
10419552	0.87	d 0.87	l d.dd	False
16669314	acre	7 acre	d llll	False
3172823	manufacturing	e manufacturing	l lllllllllllll	False
12677263	clay	m clay	l llll	False
16669314	herb	n herb	l llll	False
16669314	plants/trees	n plants/trees	l llllll/lllll	False
10502321	vicinity.	' vicinity.	' llllllll.	False
16669314	(93.3	l (93.3	l (dd.d	False
16669314	mg/m3)	3 mg/m3)	d ll/ld)	False
16669314	limit.	d limit.	l lllll.	False
3007669	Angiotensin	. Angiotensin	. Ullllllllll	False
3007669	chelator,	e chelator,	l llllllll,	False
3007669	1,10-phenanthroline	, 1,10-phenanthroline	, d,dd-llllllllllllll	False
3007669	(OP)	e (OP)	l (UU)	False
3007669	OP-Zn-ACE	m OP-Zn-ACE	l UU-Ul-UUU	True
10052460	ternary	a ternary	l lllllll	False
10428971	dissociates	p dissociates	l lllllllllll	False
3007669	OP-Zn	e OP-Zn	l UU-Ul	True
3007669	apoenzyme.	d apoenzyme.	l lllllllll.	False
3007669	OP	n OP	l UU	True
3007669	Zn-ACE	+ Zn-ACE	+ Ul-UUU	True
3007669	OP-metal	n OP-metal	l UU-lllll	False
3007669	OP-Zn-ACE.	m OP-Zn-ACE.	l UU-Ul-UUU.	True
11840224	ACE	n ACE	l UUU	True
10777476	(which	p (which	l (lllll	False
3007669	scavenger)	l scavenger)	l lllllllll)	False
3007669	chelator	f chelator	l llllllll	False
6254091	values,	d values,	l llllll,	False
7761401	buffers.	s buffers.	l lllllll.	False
3007669	apoACE	o apoACE	l lllUUU	True
3007669	Kc	g Kc	l Ul	False
3007669	8.2,	= 8.2,	= d.d,	False
10336638	dialysis	m dialysis	l llllllll	False
10606657	atomic	d atomic	l llllll	False
3007669	Zn-carboxypeptidase	r Zn-carboxypeptidase	l Ul-llllllllllllllll	False
3007669	Zn-thermolysin,	. Zn-thermolysin,	. Ul-lllllllllll,	False
3007669	Zn-carbonic	r Zn-carbonic	l Ul-llllllll	False
3007669	anhydrase.	c anhydrase.	l lllllllll.	False
3007669	ACE,	f ACE,	l UUU,	True
3007669	10(-3)	X 10(-3)	U dd(-d)	False
3007669	sec-1	) sec-1	) lll-d	False
3007669	7.0,	H 7.0,	U d.d,	False
3007669	metalloenzymes.	c metalloenzymes.	l llllllllllllll.	False
3007669	inferences	o inferences	l llllllllll	False
3007669	ACE.	f ACE.	l UUU.	True
11367762	clozapine(CLP)	f clozapine(CLP)	l lllllllll(UUU)	False
11367762	N-demethylated	s N-demethylated	l U-llllllllllll	False
11367762	(DCLP)	e (DCLP)	l (UUUU)	True
6722659	mL	9 mL	d lU	False
11367762	alkalized	s alkalized	l lllllllll	False
11367762	mol/L	0 mol/L	d lll/U	False
11367762	hydroxide	m hydroxide	l lllllllll	False
12595927	ether,	l ether,	l lllll,	False
11367762	shaken	g shaken	l llllll	False
11367762	centrifuged,	d centrifuged,	l lllllllllll,	False
11367762	discarded,	s discarded,	l lllllllll,	False
11367762	microL	2 microL	d lllllU	False
11367762	micrograms/L	8 micrograms/L	d llllllllll/U	False
11367762	diazepam	L diazepam	U llllllll	False
10715554	added.	s added.	l lllll.	False
10777582	extract	n extract	l lllllll	False
11367762	dryness	o dryness	l lllllll	False
10625670	acylated	d acylated	l llllllll	False
11367762	trifluoroacetic	L trifluoroacetic	U lllllllllllllll	False
14575515	anhydride	c anhydride	l lllllllll	False
11367762	disolved	s disolved	l llllllll	False
11367762	acetone.	L acetone.	U lllllll.	False
11367762	Take	. Take	. Ulll	False
11367762	Chromatographic	. Chromatographic	. Ullllllllllllll	False
2826761	were:	s were:	l llll:	False
11367762	DB-1	n DB-1	l UU-d	False
9647766	(30	3 (30	d (dd	False
10801814	m	3 m	d l	True
9149941	0.25	y 0.25	l d.dd	False
11367762	microns),	5 microns),	d lllllll),	False
11367762	injector	, injector	, llllllll	False
11367762	260	r 260	l ddd	False
14726277	oven	n oven	l llll	False
11367762	program:	e program:	l lllllll:	False
11367762	[equation:	: [equation:	: [llllllll:	False
11367762	text]	e text]	l llll]	False
209594	Helium	. Helium	. Ulllll	False
10191092	1.8	d 1.8	l d.d	False
11367762	mL/min.	8 mL/min.	d lU/lll.	False
11367762	adjustd	s adjustd	l lllllll	False
9392338	record	l record	l llllll	False
11367762	m/z352	n m/z352	l l/lddd	False
8428750	CLP	n CLP	l UUU	True
11367762	DCLP,	d DCLP,	l UUUU,	True
8831961	m/z	n m/z	l l/l	False
15328233	256	m 256	l ddd	False
11367762	DAP	r DAP	l UUU	True
11367762	quantitation.	n quantitation.	l llllllllllll.	False
11367762	microgram/L	2 microgram/L	d lllllllll/U	False
11367762	DCLP.	r DCLP.	l UUUU.	True
11367762	DCLP	d DCLP	l UUUU	True
11367762	1-128	n 1-128	l d-ddd	False
11367762	(rCLP	L (rCLP	U (lUUU	True
